stop_id,stop_name,stop_lat,stop_lon
de:14713:12266,"Leipzig, Am Bahndamm",51.332504,12.457797
de:14713:11428,"Leipzig, Am Eichwinkel",51.283284,12.395120
de:14713:12420,"Leipzig, Am Kirschberg",51.320452,12.282508
de:14713:11783,"Leipzig, Am Klucksgraben",51.266901,12.297707
de:14713:12174,"Leipzig, Am Mückenschlösschen",51.349166,12.355279
de:14713:31017,"Leipzig, Am Schenkberg",51.396725,12.451077
de:14713:11685,"Leipzig, Am Silo",51.303956,12.260172
de:14713:11287,"Leipzig, Am Sonneneck",51.301653,12.261859
de:14713:11524,"Leipzig, Am Sportpark",51.356868,12.313118
de:14713:3780,"Leipzig, Am Viadukt",51.373273,12.327578
de:14713:11538,"Leipzig, Am Vorwerk",51.352258,12.458754
de:14713:31115,"Leipzig, Am Wasserschloß",51.349577,12.315072
de:14713:11653,"Leipzig, Am alten Flughafen",51.392124,12.397504
de:14713:11702,"Leipzig, Am kleinen Feld",51.316736,12.264924
de:14713:31114,"Leipzig, Am langen Felde",51.346029,12.317458
de:14713:12407,"Leipzig, An den Badeanlagen",51.278999,12.466705
de:14713:12027,"Leipzig, An den Pferdnerkabeln",51.380142,12.437092
de:14713:12263,"Leipzig, An den Platanen",51.326804,12.441594
de:14713:13124,"Leipzig, An den Tierkliniken",51.318093,12.394780
de:14713:12545,"Leipzig, An der Brauerei",51.283699,12.458599
de:14713:12540,"Leipzig, An der Hufschmiede",51.395036,12.338199
de:14713:11337,"Leipzig, An der Märchenwiese",51.305826,12.396369
de:14713:12149,"Leipzig, An der Schule",51.392400,12.333207
de:14713:11556,"Leipzig, An der Tabaksmühle",51.314411,12.406660
de:14713:11129,"Leipzig, Anemonenweg",51.331700,12.438402
de:14713:11072,"Leipzig, Angerbrücke/Straßenbahnhof",51.337817,12.340870
de:14713:11392,"Leipzig, Annaberger Str.",51.371749,12.331806
de:14713:11069,"Leipzig, Annenstr.",51.343718,12.421671
de:14713:13537,"Leipzig, Antonien-/Gießerstr.",51.320361,12.325824
de:14713:11408,"Leipzig, Apelstr./Historischer Betriebshof",51.354886,12.390795
de:14713:145,"Leipzig, Arcus Park",51.361555,12.446586
de:14713:13550,"Leipzig, Arno-Nitzsche-/Arthur-Hoffmann-Str.",51.310068,12.379711
de:14713:11212,"Leipzig, Arno-Nitzsche-Str.",51.310588,12.374441
de:14713:11563,"Leipzig, Arthur-Hoffmann-/Richard-Lehmann-Str.",51.314901,12.378287
de:14713:12207,"Leipzig, Arthur-Nagel-Str.",51.307738,12.326718
de:14713:12403,"Leipzig, Arthur-Polenz-Str.",51.307698,12.457694
de:14713:11525,"Leipzig, Auensee",51.369915,12.314722
de:14713:11102,"Leipzig, August-Bebel-/Kurt-Eisner-Str.",51.321505,12.369115
de:14713:15823,"Leipzig, August-Bebel-/Richard-Lehmann-Str.",51.315088,12.368372
de:14713:12154,"Leipzig, Augustenstr.",51.336331,12.399631
de:14713:13002,"Leipzig, Augustusplatz",51.338833,12.381570
de:14713:19968,"Leipzig, Azaleenstr.",51.263176,12.295563
de:14713:30941,"Leipzig, BMW/Niederlassung",51.411308,12.437088
de:14713:20282,"Leipzig, BMW/Presswerk",51.411977,12.449820
de:14713:20274,"Leipzig, BMW/Tor 1",51.401737,12.452485
de:14713:30908,"Leipzig, BMW/Tor 2",51.399859,12.437796
de:14713:19921,"Leipzig, BMW/Zentralgebäude",51.408669,12.443044
de:14713:30317,"Leipzig, Baaderstr.",51.371254,12.377022
de:14713:11167,"Leipzig, Bahnhof Holzhausen (Bus)",51.306480,12.462078
de:14713:12270,"Leipzig, Bahnhof Mölkau (Bus)",51.324604,12.459799
de:14713:10856,"Leipzig, Bahnhof Paunsdorf (Bus)",51.344712,12.445091
de:14713:11539,"Leipzig, Barbarastr.",51.345541,12.449934
de:14713:12170,"Leipzig, Barnecker Str.",51.355702,12.299994
de:14713:11278,"Leipzig, Bautzner Str.",51.355551,12.433971
de:14713:13538,"Leipzig, Bautzner/Bästleinstr.",51.357204,12.431581
de:14713:10983,"Leipzig, Bayerischer Bahnhof (Tram/Bus)",51.330631,12.380664
de:14713:3862,"Leipzig, Bei der Krähenhütte",51.287314,12.398458
de:14713:30848,"Leipzig, Beiersdorf-Werk",51.417436,12.391300
de:14713:152,"Leipzig, Bergstr.",51.340618,12.402188
de:14713:12704,"Leipzig, Bertolt-Brecht-Str.",51.358660,12.428215
de:14713:12284,"Leipzig, Beyerleinstr.",51.378699,12.358892
de:14713:12419,"Leipzig, Binzer Str.",51.311998,12.259724
de:14713:11692,"Leipzig, Bismarckstr.",51.300403,12.320005
de:14713:30861,"Leipzig, Blücherstr.",51.370601,12.338043
de:14713:12557,"Leipzig, Blüthnerstr.",51.352501,12.314598
de:14713:12428,"Leipzig, Brahestr.",51.365647,12.438002
de:14713:12599,"Leipzig, Brand-/Selnecker Str.",51.309202,12.369504
de:14713:12427,"Leipzig, Braun-/Bautzner Str.",51.359335,12.430635
de:14713:11907,"Leipzig, Braun-/Heiterblickstr.",51.368997,12.430798
de:14713:23155,"Leipzig, Breisgau-/Ringstr.",51.317696,12.295771
de:14713:23156,"Leipzig, Breisgaustr./S-Bahnhof Karlsruher Str.",51.317207,12.280856
de:14713:11329,"Leipzig, Breite Str.",51.335646,12.408021
de:14713:154,"Leipzig, Breitscheidhof",51.351853,12.286923
de:14713:163,"Leipzig, Bremer Str.",51.376184,12.365044
de:14713:11964,"Leipzig, Breslauer Str.",51.323895,12.415702
de:14713:20180,"Leipzig, Bruno-Plache-Stadion",51.304501,12.417803
de:14713:12534,"Leipzig, Buchfinkenweg",51.379096,12.328001
de:14713:3639,"Leipzig, Bästlein-/Schwantesstr.",51.355456,12.428607
de:14713:12166,"Leipzig, Böhlitz-Ehrenberg, Burghausener Str.",51.361698,12.271198
de:14713:12968,"Leipzig, Chausseehaus",51.356073,12.376795
de:14713:12978,"Leipzig, Cleudner Str.",51.381404,12.442805
001085905,"Leipzig, Colmbergsiedlung Ersatzhalt",51.295519,12.454657
de:14713:11905,"Leipzig, Congress Center",51.397576,12.398943
de:14713:13007,"Leipzig, Connewitzer Kreuz",51.310801,12.373294
de:14713:13296,"Leipzig, Cospudener See/EXPO-Pavillon",51.291871,12.352444
de:14713:13287,"Leipzig, Cospudener See/Nordstrand",51.286002,12.346051
de:14713:13283,"Leipzig, Credéstr.",51.330255,12.314628
de:14713:705,"Leipzig, Cunnersdorfer Str.",51.342106,12.429734
de:14713:30905,"Leipzig, DP World Logistics/AVZ Süd",51.389059,12.410455
de:14713:12823,"Leipzig, Dachauer Str.",51.390104,12.377204
de:14713:164,"Leipzig, Dankwartstr.",51.299149,12.393136
de:14713:11394,"Leipzig, Dantestr.",51.366849,12.346303
de:14713:12818,"Leipzig, Delitzscher/Essener Str.",51.376197,12.385504
de:14713:12697,"Leipzig, Delitzscher/Theresienstr.",51.359510,12.380164
de:14713:12567,"Leipzig, Demmeringstr.",51.331143,12.308979
de:14713:12689,"Leipzig, Dessauer Str.",51.357613,12.387277
de:14713:11558,"Leipzig, Deutsche Nationalbibliothek",51.323411,12.394943
de:14713:11555,"Leipzig, Deutscher Platz",51.321597,12.399502
de:14713:12552,"Leipzig, Diakonissenhaus",51.343482,12.321283
de:14713:10788,"Leipzig, Diezmannstr.",51.319929,12.317628
de:14713:15825,"Leipzig, Dornbergerstr.",51.342505,12.405946
de:14713:12568,"Leipzig, Dr.-Hermann-Duncker-Str.",51.333411,12.305741
de:14713:12267,"Leipzig, Dr.-Wilhelm-Külz-Str.",51.331501,12.436305
de:14713:11398,"Leipzig, Dreiecksweg",51.310402,12.310799
de:14713:11426,"Leipzig, Dölitz, Straßenbahnhof",51.285232,12.394303
de:14713:11414,"Leipzig, Döringstr.",51.371841,12.409476
de:14713:30004,"Leipzig, Dürrstr.",51.296651,12.390284
de:14713:11059,"Leipzig, Edlichstr.",51.342925,12.414979
de:14713:12713,"Leipzig, Einertstr.",51.345860,12.399719
de:14713:11660,"Leipzig, Einfahrt Sachsenpark",51.399597,12.401493
de:14713:12826,"Leipzig, Elisabeth-Schumacher-Str.",51.350878,12.439394
de:14713:11332,"Leipzig, Elsastr.",51.342470,12.398779
de:14713:11078,"Leipzig, Elster Passage",51.329114,12.336734
de:14713:12031,"Leipzig, Engelsdorf, Arnoldplatz",51.348198,12.494001
de:14713:11657,"Leipzig, Engelsdorf, Arthur-Winkler-Str.",51.338004,12.475495
de:14713:11659,"Leipzig, Engelsdorf, Ernst-Guhr-Str.",51.336696,12.471994
de:14713:11658,"Leipzig, Engelsdorf, Gymnasium",51.334301,12.482407
de:14713:16881,"Leipzig, Engelsdorf, Güterbahnhofstr.",51.345803,12.465705
de:14713:12032,"Leipzig, Engelsdorf, Hans-Weigel-Str.",51.342801,12.479606
de:14713:12033,"Leipzig, Engelsdorf, Hugo-Aurig-Str.",51.343102,12.486707
de:14713:15826,"Leipzig, Engelsdorf, Kirche",51.335882,12.485484
de:14713:12041,"Leipzig, Engelsdorf, Kirchweg",51.336796,12.487405
de:14713:12040,"Leipzig, Engelsdorf, Klempererstr.",51.340300,12.489294
de:14713:24972,"Leipzig, Engelsdorf, Opalstr.",51.341617,12.478296
de:14713:12046,"Leipzig, Engelsdorf, Sabinenstr.",51.347084,12.494057
de:14713:12049,"Leipzig, Engelsdorf, Sternenstr.",51.346402,12.487905
de:14713:12265,"Leipzig, Engelsdorf, Ärztehaus",51.339402,12.461403
de:14713:31116,"Leipzig, Erich-Köhn-Straße",51.339641,12.329555
de:14713:10764,"Leipzig, Erika-von-Brockdorff-Str.",51.369803,12.345498
de:14713:11527,"Leipzig, Ernst-Keil-Str.",51.339357,12.299278
de:14713:22361,"Leipzig, Essener/Friedrichshafner Str.",51.375239,12.405504
de:14713:12550,"Leipzig, Eulengraben",51.270901,12.482307
de:14713:12817,"Leipzig, Eutritzsch, Krankenhaus",51.385894,12.381334
de:14713:12820,"Leipzig, Eutritzscher Markt",51.368233,12.386008
de:14713:10980,"Leipzig, Eutritzscher Zentrum",51.365081,12.384626
de:14713:30934,"Leipzig, Fabrikstr.",51.351626,12.292421
de:14713:95480,"Leipzig, Faradaystr.",51.368753,12.348884
de:14713:12023,"Leipzig, Feldstr.",51.303124,12.441140
de:14713:11076,"Leipzig, Felsenkeller",51.332391,12.338795
de:14713:22937,"Leipzig, Ferag",51.402448,12.459180
de:14713:12167,"Leipzig, Feuerbachstr.",51.346016,12.356959
de:14713:13514,"Leipzig, Fliederhof",51.354194,12.395742
de:14713:10762,"Leipzig, Fockestr.",51.320918,12.367034
de:14713:12169,"Leipzig, Forstweg",51.360996,12.279894
de:14713:22880,"Leipzig, Fortunabadstr.",51.280921,12.310368
de:14713:11319,"Leipzig, Franz-Mehring-Str.",51.376098,12.369937
de:14713:12086,"Leipzig, Franzosenallee",51.300633,12.431042
de:14713:12433,"Leipzig, Freiberger Str.",51.375009,12.432455
de:14713:11396,"Leipzig, Freirodaer Weg",51.385744,12.274006
de:14713:31044,"Leipzig, Freizeitpark Belantis, Personalhalt",51.252804,12.308674
de:14713:13009,"Leipzig, Friederikenstr.",51.290565,12.390567
de:14713:12706,"Leipzig, Friedrich-List-Platz",51.345344,12.392416
de:14713:11413,"Leipzig, Friedrichshafner Str.",51.368634,12.406292
de:14713:12971,"Leipzig, Fritz-Seger-Str.",51.356910,12.368986
de:14713:31117,"Leipzig, Fritz-Siemon-Straße",51.353450,12.421037
de:14713:22936,"Leipzig, Future Electronics",51.406430,12.459208
de:14713:11176,"Leipzig, GVZ Nord/Deutsche Post AG",51.413586,12.293424
de:14713:11182,"Leipzig, GVZ Nord/Großmarkt Leipzig",51.410947,12.305686
de:14713:15763,"Leipzig, GVZ Nord/Porschestr.",51.413337,12.296512
de:14713:11198,"Leipzig, GVZ Nord/Sattlerweg",51.408606,12.302311
de:14713:11228,"Leipzig, GVZ Nord/T&S",51.413137,12.302652
de:14713:15861,"Leipzig, GVZ Süd/Am Exer",51.394767,12.293092
de:14713:16305,"Leipzig, Geithainer Str.",51.341791,12.445267
de:14713:11060,"Leipzig, Geißlerstr./Bülowviertel",51.344852,12.419200
de:14713:10823,"Leipzig, Georg-Herwegh-Str.",51.394890,12.383034
de:14713:12288,"Leipzig, Georg-Schumann-/Lindenthaler Str.",51.362487,12.365461
de:14713:12972,"Leipzig, Georg-Schumann-/Lützowstr.",51.361247,12.371043
de:14713:12555,"Leipzig, Georg-Schwarz-/Merseburger Str.",51.338176,12.327315
de:14713:11064,"Leipzig, Gerichtsweg",51.339103,12.395199
de:14713:11821,"Leipzig, Geschwister-Scholl-Str.",51.320399,12.256101
de:14713:11790,"Leipzig, Gewerbegebiet Podelwitz",51.409741,12.394023
de:14713:12996,"Leipzig, Goerdelerring",51.344255,12.372731
de:14713:192,"Leipzig, Goetheplatz",51.355358,12.287060
de:14713:31018,"Leipzig, Gogolstr.",51.382764,12.420287
de:14713:12281,"Leipzig, Gohlis, Landsberger Str.",51.381558,12.355150
de:14713:12967,"Leipzig, Gohlis, Nord",51.375104,12.378197
de:14713:11320,"Leipzig, Gohlis, Nord/Virchowstr.",51.375798,12.379095
de:14713:12202,"Leipzig, Gottfried-Keller-Str.",51.295285,12.435261
de:14713:12269,"Leipzig, Gottschalkstr.",51.325797,12.452598
de:14713:12970,"Leipzig, Gottschallstr.",51.369067,12.376459
de:14713:11004,"Leipzig, Gottschedstr.",51.341386,12.367861
de:14713:11827,"Leipzig, Großmiltitzer Str.",51.320296,12.261403
de:14713:13545,"Leipzig, Großzschocher, Anton-Zickmantel-Str.",51.302712,12.321922
de:14713:30931,"Leipzig, Großzschocher, Feuer- und Rettungswache",51.301436,12.306410
de:14713:12205,"Leipzig, Großzschocher, Gerhard-Ellrodt-Str.",51.299929,12.321485
de:14713:223,"Leipzig, Gröpplerstr.",51.334416,12.314713
de:14713:12424,"Leipzig, Grünau, Nord",51.325898,12.282596
de:14713:11120,"Leipzig, Grünau, Süd",51.311505,12.278985
de:14713:12327,"Leipzig, Grünauer Allee (Tram/Bus)",51.325786,12.301920
de:14713:15827,"Leipzig, Gustav-Freytag-Str.",51.312603,12.368807
de:14713:11970,"Leipzig, Gutenbergplatz",51.334454,12.391798
de:14713:11789,"Leipzig, Gypsbergstr.",51.376436,12.399286
de:14713:23204,"Leipzig, Gärtnerstr.",51.316907,12.306834
de:14713:31019,"Leipzig, Göteborger Str.",51.390794,12.433937
de:14713:30636,"Leipzig, Hafentor",51.332704,12.304039
de:14713:11409,"Leipzig, Hamburger Str.",51.358796,12.395795
de:14713:11929,"Leipzig, Handwerkerhof",51.325885,12.435555
de:14713:12703,"Leipzig, Hartzstr.",51.361867,12.390665
de:14713:12264,"Leipzig, Hasenheide",51.334498,12.460603
de:14713:13000,"Leipzig, Hauptbahnhof (Tram/Bus)",51.343958,12.380340
de:14713:15738,"Leipzig, Hauptbahnhof/Goethestr.",51.342995,12.381288
de:14713:10811,"Leipzig, Hauptbahnhof/Ostseite",51.343683,12.382387
de:14713:12995,"Leipzig, Hauptbahnhof/Westseite",51.344799,12.378607
de:14713:11412,"Leipzig, Hauptbahnhof/Wintergartenstr.",51.343186,12.383398
de:14713:11274,"Leipzig, Heisenbergstr.",51.364398,12.465100
de:14713:11276,"Leipzig, Heiterblick, Teslastr.",51.364201,12.451999
de:14713:12431,"Leipzig, Heiterblickstr.",51.369173,12.425108
de:14713:31118,"Leipzig, Hempelstraße",51.343078,12.324815
de:14713:12316,"Leipzig, Henriettenstr.",51.333740,12.324582
de:14713:12714,"Leipzig, Hermann-Liebmann-/Eisenbahnstr.",51.345526,12.405955
de:14713:11543,"Leipzig, Hermelinstr.",51.358796,12.473595
de:14713:10797,"Leipzig, Herrmann-Meyer-Str.",51.315200,12.308691
de:14713:31020,"Leipzig, Herrnhuter Str.",51.333031,12.419649
de:14713:12038,"Leipzig, Herzzentrum",51.307835,12.437806
de:14713:13006,"Leipzig, Hildebrandstr.",51.304900,12.381798
de:14713:12705,"Leipzig, Hofmeisterstr.",51.343518,12.385907
de:14713:11345,"Leipzig, Hohe Str.",51.329276,12.373431
de:14713:13282,"Leipzig, Hohentichelnstr.",51.359998,12.443295
de:14713:10790,"Leipzig, Holbeinstr.",51.328342,12.346136
de:14713:10756,"Leipzig, Holsteinstr.",51.331089,12.410453
de:14713:12400,"Leipzig, Holzhausen, Hauptstr.",51.309799,12.465097
de:14713:12395,"Leipzig, Holzhausen, Sophienhöhe",51.313596,12.455598
de:14713:12399,"Leipzig, Holzhausen, Sächsisches Haus",51.306581,12.464754
de:14713:23158,"Leipzig, Horburger Str.",51.328978,12.283075
de:14713:12819,"Leipzig, Hornbach-Baumarkt",51.379999,12.384319
de:14713:12203,"Leipzig, Huttenstr.",51.300582,12.327949
de:14713:11397,"Leipzig, Hänichen, Bismarckturm",51.386216,12.267731
de:14713:11584,"Leipzig, Härtelstr.",51.332620,12.377811
de:14713:12135,"Leipzig, Höltystr.",51.295199,12.429317
de:14713:11557,"Leipzig, Johannisallee",51.327303,12.388801
de:14713:3863,"Leipzig, Johannishöhe",51.286657,12.406841
de:14713:11063,"Leipzig, Johannisplatz",51.338147,12.386013
de:14713:12434,"Leipzig, Julian-Marchlewski-Str.",51.357479,12.424636
de:14713:12425,"Leipzig, Jupiterstr.",51.321763,12.267477
de:14713:12636,"Leipzig, Karl-Friedrich-Str.",51.322961,12.453017
de:14713:10787,"Leipzig, Karl-Heine-/Gießerstr.",51.329590,12.326980
de:14713:11077,"Leipzig, Karl-Heine-/Merseburger Str.",51.331248,12.333186
de:14713:11564,"Leipzig, Karl-Liebknecht-/Kurt-Eisner-Str.",51.320646,12.373658
de:14713:13118,"Leipzig, Kietzstr.",51.354462,12.318387
de:14713:12417,"Leipzig, Kiewer Str.",51.318520,12.275081
de:14713:17161,"Leipzig, Kiewer Str./Kaufland",51.324487,12.274545
de:14713:12213,"Leipzig, Kleinzschocher, Kötzschauer Str.",51.312867,12.325654
de:14713:12702,"Leipzig, Kleiststr.",51.366340,12.379361
de:14713:10795,"Leipzig, Klingerweg",51.332285,12.350687
de:14713:12816,"Leipzig, Klinikum St. Georg",51.383767,12.381479
de:14713:13122,"Leipzig, Kloßstr.",51.304828,12.323122
de:14713:11775,"Leipzig, Knauthain, Am Weiher",51.272898,12.311096
de:14713:11777,"Leipzig, Knauthain, Schönbergstr.",51.275503,12.311498
de:14713:12201,"Leipzig, Knauthain, Seumestr.",51.286613,12.313245
de:14713:12217,"Leipzig, Knautkleeberg",51.277102,12.309334
de:14713:10935,"Leipzig, Knautnaundorf, Gefrierzentrum",51.249999,12.274905
de:14713:10937,"Leipzig, Knautnaundorf, Rundkapellenweg",51.253904,12.271600
de:14713:10792,"Leipzig, Knautnaundorf, Werkstr.",51.251445,12.262232
de:14713:11003,"Leipzig, Koburger Brücke",51.302978,12.373925
de:14713:31119,"Leipzig, Kohlrabizirkus",51.321838,12.390208
de:14713:11962,"Leipzig, Kolmstr.",51.320005,12.426032
de:14713:11326,"Leipzig, Komarowstr.",51.378757,12.414990
de:14713:13546,"Leipzig, Kommandant-Prendel-Allee",51.313572,12.421534
de:14713:30850,"Leipzig, Kossaer Str.",51.410443,12.392752
de:14713:11199,"Leipzig, Krakauer Str.",51.308870,12.271280
de:14713:12209,"Leipzig, Kunzestr.",51.304590,12.327379
de:14713:11343,"Leipzig, Kurt-Eisner-/Arthur-Hoffmann-Str.",51.320698,12.378398
de:14713:10796,"Leipzig, Kurt-Kresse-Str.",51.314308,12.315744
de:14713:12398,"Leipzig, Kärrnerstr.",51.312799,12.464606
de:14713:11342,"Leipzig, Körnerstr.",51.324529,12.378694
de:14713:12152,"Leipzig, Landsberger/Bahnhofstr.",51.386596,12.349397
de:14713:12283,"Leipzig, Landsberger/Max-Liebermann-Str.",51.375537,12.360988
de:14713:12638,"Leipzig, Landwaisenhausstr.",51.347287,12.317711
de:14713:12539,"Leipzig, Lange Trift",51.387002,12.325399
de:14713:13286,"Leipzig, Lauerscher Weg",51.298797,12.333156
de:14713:11284,"Leipzig, Lausen",51.306426,12.260605
de:14713:11296,"Leipzig, Lausen, Buswendestelle",51.307416,12.260590
de:14713:11689,"Leipzig, Lausen, Wolkenweg",51.301561,12.269985
de:14713:11402,"Leipzig, Lausen, Ärztehaus",51.304014,12.269055
de:14713:11683,"Leipzig, Lausener Bogen",51.300681,12.260901
de:14713:13539,"Leipzig, Lausner Weg",51.312713,12.306332
de:14713:11073,"Leipzig, Leibnizstr.",51.343339,12.365635
de:14713:13010,"Leipzig, Leinestr.",51.286992,12.392827
de:14713:13548,"Leipzig, Leonhard-Frank-Str.",51.351349,12.430382
de:14713:22362,"Leipzig, Leonhardtstr.",51.372294,12.404725
de:14713:11115,"Leipzig, Leopoldstr.",51.304622,12.374002
de:14713:13549,"Leipzig, Leupoldstr.",51.361784,12.438804
de:14713:12558,"Leipzig, Leutzsch, Straßenbahnhof",51.355761,12.315407
de:14713:11908,"Leipzig, Lidicestr.",51.377503,12.430199
de:14713:12543,"Leipzig, Liebertwolkwitz, Störmthaler Str.",51.277504,12.469804
de:14713:12409,"Leipzig, Liebertwolkwitzer Markt",51.282643,12.463200
de:14713:10758,"Leipzig, Liebigstr.",51.330499,12.392396
de:14713:12147,"Leipzig, Lindenallee",51.399402,12.341795
de:14713:12318,"Leipzig, Lindenau, Bushof",51.331625,12.318975
de:14713:11771,"Leipzig, Lindenau, Friedhof",51.339631,12.319152
de:14713:243,"Leipzig, Lindenau, Nathanaelkirche",51.338993,12.332729
de:14713:30637,"Leipzig, Lindenauer Hafen",51.330525,12.306667
de:14713:12320,"Leipzig, Lindenauer Markt",51.337217,12.334467
de:14713:12153,"Leipzig, Lindenthal, An der Windmühle",51.392840,12.339850
de:14713:12531,"Leipzig, Lindenthal, Gemeindeamt",51.392297,12.328600
de:14713:12151,"Leipzig, Lindenthaler Hauptstr.",51.391239,12.327862
de:14713:11352,"Leipzig, Lintacherstr.",51.324199,12.467102
de:14713:10750,"Leipzig, Lipsiusstr.",51.330512,12.413553
de:14713:486,"Leipzig, Lise-Meitner-Str.",51.355279,12.306053
de:14713:12282,"Leipzig, Lortzingstr.",51.345255,12.371533
de:14713:613,"Leipzig, Louis-Fürnberg-Str.",51.348547,12.430259
de:14713:12168,"Leipzig, Ludwig-Jahn-Str.",51.360303,12.286006
de:14713:12846,"Leipzig, Löbauer Str.",51.356799,12.416199
de:14713:11344,"Leipzig, Lößnig",51.296204,12.396103
de:14713:13196,"Leipzig, Lützner/Merseburger Str.",51.335687,12.330121
de:14713:11389,"Leipzig, Lützschena",51.383400,12.281296
de:14713:31021,"Leipzig, Majakowskistr.",51.385550,12.420312
de:14713:12698,"Leipzig, Mariannenpark",51.352185,12.399887
de:14713:11079,"Leipzig, Markranstädter Str.",51.324781,12.333865
de:14713:12145,"Leipzig, Markt (Bus)",51.339912,12.374716
de:14713:10793,"Leipzig, Marschnerstr.",51.336115,12.356967
de:14713:11654,"Leipzig, Martin-Herrmann-Str.",51.307316,12.322613
de:14713:11349,"Leipzig, Martinshöhe",51.389501,12.371296
de:14713:11958,"Leipzig, Martinstr.",51.334400,12.412823
de:14713:31022,"Leipzig, Mascovstr.",51.337689,12.414665
de:14713:12028,"Leipzig, Mathiesenstr.",51.353185,12.322215
de:14713:11002,"Leipzig, Mathildenstr.",51.307082,12.373480
de:14713:12830,"Leipzig, Max-Lingner-Str.",51.354975,12.423243
de:14713:96323,"Leipzig, Melissenweg",51.387541,12.354697
de:14713:12287,"Leipzig, Menckestr.",51.359721,12.362227
de:14713:31023,"Leipzig, Merkwitzer Landstr.",51.397068,12.457690
de:14713:11772,"Leipzig, Merseburger/Schomburgkstr.",51.342802,12.301794
de:14713:31024,"Leipzig, Messe-Allee/Am alten Flughafen",51.394576,12.396645
de:14713:30771,"Leipzig, Messe-Allee/DP World Logistics",51.393640,12.407217
de:14713:10818,"Leipzig, Messegelände",51.397691,12.396220
de:14713:11652,"Leipzig, Messeverwaltung",51.394991,12.394468
de:14713:11559,"Leipzig, Meusdorf",51.294374,12.439955
de:14713:11339,"Leipzig, Meusdorfer Str.",51.309323,12.386801
de:14713:10767,"Leipzig, Michael-Kazmierczak-Str.",51.367136,12.372941
de:14713:12556,"Leipzig, Miltitz",51.324588,12.262584
de:14713:11823,"Leipzig, Miltitz, Friedhof",51.318704,12.247501
de:14713:12709,"Leipzig, Mockau, Kirche",51.377094,12.420815
de:14713:12711,"Leipzig, Mockau, Post",51.375050,12.412588
de:14713:12825,"Leipzig, Mockau, West",51.380792,12.402540
de:14713:11407,"Leipzig, Mockauer/Volbedingstr.",51.364144,12.402080
de:14713:12544,"Leipzig, Monarchenhügel",51.291404,12.444006
de:14713:688,"Leipzig, Morgensternstr.",51.335204,12.312272
de:14713:11338,"Leipzig, Moritz Hof",51.301367,12.396341
de:14713:12821,"Leipzig, Mosenthinstr.",51.372324,12.385721
de:14713:12250,"Leipzig, Mozartstr. (Ferdinand-Rhode-Str.)",51.331379,12.365950
de:14713:30043,"Leipzig, Mozartstr. (Grassistr.)",51.331275,12.367693
de:14713:10752,"Leipzig, Möckern, Slevogtstr.",51.371002,12.340371
de:14713:11395,"Leipzig, Möckernscher Markt",51.369614,12.338259
de:14713:12268,"Leipzig, Mölkau, Gemeindeamt",51.331099,12.441400
de:14713:12396,"Leipzig, Mölkau, Süd",51.325404,12.452799
de:14713:20052,"Leipzig, Mölkauer Dorfplatz",51.332599,12.443306
de:14713:12402,"Leipzig, Mölkauer Str.",51.310202,12.452703
de:14713:11656,"Leipzig, Mühlweg",51.336796,12.466504
de:14713:12998,"Leipzig, Münzgasse/LVZ",51.332569,12.373673
de:14713:10817,"Leipzig, Naumburger Str.",51.326014,12.327496
de:14713:12080,"Leipzig, Naunhofer Str.",51.318074,12.407793
de:14713:12994,"Leipzig, Neues Rathaus",51.335502,12.371104
de:14713:12833,"Leipzig, Neutzscher Str.",51.379547,12.433470
de:14713:11122,"Leipzig, Nonnenstr.",51.332167,12.348525
de:14713:13120,"Leipzig, Nonnenweg",51.319318,12.351663
de:14713:12290,"Leipzig, Nordplatz",51.352475,12.373400
de:14713:13551,"Leipzig, Oberdorfstr.",51.321331,12.429560
de:14713:11321,"Leipzig, Olbrichtstr. (Bus)",51.374871,12.355365
de:14713:12843,"Leipzig, Ossietzky-/Gorkistr.",51.359337,12.415813
de:14713:11541,"Leipzig, Ostheimstr.",51.345656,12.437452
de:14713:11972,"Leipzig, Ostplatz",51.331948,12.395417
de:14713:12832,"Leipzig, Otto-Michael-Str.",51.377122,12.406003
de:14713:12561,"Leipzig, Otto-Schmiedt-Str.",51.350306,12.321934
de:14713:11831,"Leipzig, Pahlenweg",51.291799,12.428131
de:14713:12328,"Leipzig, Parkallee",51.324902,12.294996
de:14713:30898,"Leipzig, Paul-Beiersdorf-Str.",51.416613,12.390865
de:14713:11334,"Leipzig, Paunsdorf Center",51.348804,12.479099
de:14713:13552,"Leipzig, Paunsdorf, Friedhof",51.355992,12.444344
de:14713:11536,"Leipzig, Paunsdorf, Nord",51.360971,12.469737
de:14713:11540,"Leipzig, Paunsdorf, Straßenbahnhof",51.346294,12.457917
de:14713:11542,"Leipzig, Paunsdorf, Theodor-Heuss-Str.",51.346235,12.445292
de:14713:11333,"Leipzig, Paunsdorfer Allee/Permoserstr.",51.351275,12.479186
de:14713:13553,"Leipzig, Paunsdorfer Str.",51.332988,12.440780
de:14713:11786,"Leipzig, Pelzgasse",51.402213,12.392229
de:14713:13554,"Leipzig, Permoser-/Hohentichelnstr.",51.351020,12.446771
de:14713:12829,"Leipzig, Permoser-/Torgauer Str.",51.351896,12.426130
de:14713:12172,"Leipzig, Pfingstweide",51.349333,12.310276
de:14713:12173,"Leipzig, Philipp-Reis-Str.",51.351509,12.306126
