from_stop_id,to_stop_id,transfer_type,min_transfer_time
de:14713:8012236,de:14713:12318,2,480
de:14729:8012241,de:14729:11724,2,600
de:15084:8012259,de:15084:15664,2,300
de:14713:8012273,de:14713:12711,2,240
de:15087:8012279,de:15087:2635,2,240
de:14729:8012284,de:14729:16979,2,180
de:14729:8012284,de:14729:16980,2,420
de:14729:8012284,de:14729:30979,2,300
de:14713:8012285,de:14713:11389,2,1320
de:14729:8012304,de:14729:11000,2,480
de:14729:8012308,de:14729:10998,2,300
de:14729:8012311,de:14729:11814,2,600
de:14729:8012311,de:14729:11820,2,300
de:14729:8012311,de:14729:22519,2,240
de:15088:8012339,de:15088:10414,2,300
de:14713:8012343,de:14713:12080,2,480
de:14713:8012344,de:14713:11702,2,300
de:14713:8012355,de:14713:12556,2,720
de:14730:8012371,de:14730:11869,2,180
de:14713:8012375,de:14713:12270,2,300
de:15088:8012390,de:15088:10156,2,360
de:15088:8012392,de:15088:9923,2,360
de:15088:8012392,de:15088:20037,2,180
de:15088:8012414,de:15088:22824,2,240
de:15084:8012415,de:15084:15842,2,180
de:14729:8012416,de:14729:11014,2,360
de:14729:8012416,de:14729:11016,2,180
de:14729:8012416,de:14729:16998,2,360
de:15084:8012417,de:15084:5688,2,180
de:15088:8012424,de:15088:9934,2,480
de:15084:8012429,de:15084:4281,2,240
de:14729:8012463,de:14729:11459,2,600
de:14713:8012478,de:14713:10824,2,300
de:15088:8012506,de:15088:10169,2,300
de:15088:8012506,de:15088:10171,2,420
de:15088:8012506,de:15088:30516,2,180
de:16077:8012509,de:16077:11851,2,360
de:14729:8012526,de:14729:11094,2,360
de:14729:8012526,de:14729:12549,2,120
de:14522:55204,de:14522:80276,2,600
de:14729:8012597,de:14729:30240,2,240
de:14730:8012656,de:14730:12163,2,480
de:16077:8012661,de:16077:12569,2,360
de:15084:8012682,de:15084:22943,2,180
de:14730:8012697,de:14730:10873,2,180
de:14729:8012731,de:14729:11754,2,480
de:14729:8012731,de:14729:22575,2,120
de:15084:8012743,de:15084:4338,2,240
de:15088:8012757,de:15088:10208,2,300
de:15082:8012788,de:15082:4597,2,600
de:14713:8012817,de:14713:11770,2,360
de:14730:8012863,de:14730:30843,2,300
de:14730:8012865,de:14730:12692,2,240
de:15088:8012867,de:15088:3948,2,600
de:15088:8012867,de:15088:5205,2,840
de:16077:8012889,de:16077:11800,2,180
de:14522:55207,de:14522:80315,2,480
de:14713:8013070,de:14713:13131,2,300
de:14729:8013087,de:14729:17063,2,240
de:14730:8013093,de:14730:11066,2,480
de:14730:8013093,de:14730:11283,2,480
de:14730:8013093,de:14730:12811,2,540
de:14730:8013093,de:14730:15865,2,120
de:15088:8013097,de:15088:10244,2,120
de:15088:8013110,de:15088:30828,2,300
de:15088:8013111,de:15088:9751,2,300
de:15084:8013115,de:15084:4041,2,480
de:16077:8013138,de:16077:11727,2,180
de:16073:8013174,000690978,2,180
de:15084:8013240,de:15084:22470,2,360
de:15084:8013261,de:15084:766,2,660
de:15084:8013297,de:15084:4178,2,300
de:14729:8013361,de:14729:11576,2,180
de:14729:8013362,de:14729:30448,2,180
de:15088:8013414,de:15088:10272,2,480
de:15088:8013414,de:15088:17179,2,300
de:15091:8013418,de:15091:9441,2,300
de:15088:8013425,de:15088:30822,2,300
de:14730:8013428,de:14730:10949,2,300
de:14729:8013447,de:14729:12141,2,300
de:15002:8013448,de:15002:5207,2,360
de:14730:8013461,de:14730:16184,2,300
de:14729:8013471,de:14729:12751,2,240
de:15002:8070814,de:15002:5438,2,300
de:15002:8070814,de:15002:11316,2,300
de:15002:8070814,de:15002:8010159,2,420
008071192,de:15091:8011290,2,300
de:14524:10505,de:14524:50333,2,840
008072053,de:14522:55200,2,120
de:14730:8080280,de:14730:11161,2,780
de:14730:8080280,de:14730:11681,2,180
de:14730:8080280,de:14730:8010076,2,720
de:15002:8080560,de:15002:5096,2,300
de:15002:8080570,de:15002:5009,2,120
de:15002:8080580,de:15002:5236,2,120
de:15002:8080590,de:15002:5147,2,420
de:15002:8080600,de:15002:5245,2,480
de:15002:8080610,de:15002:5722,2,600
de:15002:8080620,de:15002:5059,2,360
de:14713:8080840,de:14713:12285,2,360
de:14713:8080840,de:14713:12288,2,660
de:14713:8080930,de:14713:11069,2,600
de:14713:8080930,de:14713:12851,2,960
de:14713:8098205,de:14713:10811,2,300
de:14713:8098205,de:14713:11412,2,600
de:14713:8098205,de:14713:12995,2,360
de:14713:8098205,de:14713:13000,2,240
de:14713:8098205,de:14713:15738,2,420
de:14713:8098205,de:14713:8010205,2,540
000690978,000690978,2,120
000735276,000735276,2,120
000982216,000982216,2,120
de:06636:206285,de:06636:206285,2,240
de:03152:33817,de:03152:33817,2,420
de:03153:5982,de:03153:5982,2,240
de:06611:200001,de:06611:200001,2,300
de:03153:5838,de:03153:5838,2,240
de:09475:8905,de:09475:8905,2,300
de:06636:209615,de:06636:209615,2,300
de:03152:39486,de:03152:39486,2,300
de:09464:19,de:09464:19,2,240
de:06633:203281,de:06633:203281,2,300
de:06611:200007,de:06611:200007,2,420
de:06633:203842,de:06633:203842,2,300
de:03152:85676,de:03152:85676,2,300
de:06636:206454,de:06636:206454,2,300
de:03152:37769,de:03152:37769,2,300
de:16077:8010003,de:16077:8010003,2,480
de:14713:8010008,de:14713:8010008,2,300
de:15089:8010009,de:15089:8010009,2,240
de:15089:8010013,de:15089:8010013,2,180
de:15084:8010019,de:15084:8010019,2,240
de:16064:8010020,de:16064:8010020,2,240
de:15087:8010032,de:15087:8010032,2,60
de:15089:8010043,de:15089:8010043,2,240
de:14729:8010046,de:14729:8010046,2,300
de:15086:8010047,de:15086:8010047,2,300
de:15082:8010050,de:15082:8010050,2,300
de:15087:8010054,de:15087:8010054,2,300
de:16062:8010055,de:16062:8010055,2,180
de:14729:8010059,de:14729:8010059,2,240
de:12066:900435459,de:12066:900435459,2,180
de:15089:8010070,de:15089:8010070,2,300
de:15089:8010071,de:15089:8010071,2,300
de:14627:4180,de:14627:4180,2,180
de:12052:900470000,de:12052:900470000,2,300
de:15001:8010077,de:15001:8010077,2,300
de:15084:8010078,de:15084:8010078,2,240
de:12062:900415112,de:12062:900415112,2,300
de:15089:8010084,de:15089:8010084,2,300
de:14612:28,de:14612:28,2,360
de:14612:16,de:14612:16,2,300
de:14730:8010095,de:14730:8010095,2,240
de:16056:8010097,de:16056:8010097,2,300
de:12062:900415502,de:12062:900415502,2,240
de:16051:8010101,de:16051:8010101,2,420
de:12053:900360000,de:12053:900360000,2,300
de:14522:70228,de:14522:70228,2,300
de:16067:8010118,de:16067:8010118,2,240
de:15089:8010119,de:15089:8010119,2,300
de:14729:8010122,de:14729:8010122,2,240
de:16052:8010125,de:16052:8010125,2,300
de:16052:8010126,de:16052:8010126,2,180
de:14524:10800,de:14524:10800,2,240
de:16053:8010133,de:16053:8010133,2,240
de:16077:8010134,de:16077:8010134,2,180
de:16067:8010136,de:16067:8010136,2,300
de:14729:8010144,de:14729:8010144,2,240
de:16071:8010145,de:16071:8010145,2,300
de:15084:8010146,de:15084:8010146,2,300
de:15089:8010152,de:15089:8010152,2,240
de:15082:8010154,de:15082:8010154,2,300
de:15085:8010157,de:15085:8010157,2,240
de:15002:8010159,de:15002:8010159,2,420
de:15002:8010160,de:15002:8010160,2,300
de:14730:8010161,de:14730:8010161,2,300
de:15002:8010162,de:15002:8010162,2,300
de:15085:8010169,de:15085:8010169,2,300
de:12072:900245002,de:12072:900245002,2,240
de:12066:900435001,de:12066:900435001,2,240
de:14511:30062,de:14511:30062,2,300
de:14713:8010186,de:14713:8010186,2,300
de:15089:8010194,de:15089:8010194,2,240
de:15082:8010195,de:15082:8010195,2,300
de:16074:8010196,de:16074:8010196,2,300
de:16077:8010202,de:16077:8010202,2,180
de:16061:8010203,de:16061:8010203,2,240
de:14713:8010205,de:14713:8010205,2,420
de:14713:8010206,de:14713:8010206,2,240
de:14713:8010207,de:14713:8010207,2,360
de:14713:8010208,de:14713:8010208,2,240
de:14713:8010209,de:14713:8010209,2,240
de:12072:900245029,de:12072:900245029,2,300
de:15091:8010222,de:15091:8010222,2,300
de:15003:8010224,de:15003:8010224,2,300
de:15003:8010226,de:15003:8010226,2,240
de:14729:8010228,de:14729:8010228,2,300
de:14523:1120,de:14523:1120,2,240
de:15001:8010231,de:15001:8010231,2,180
de:15088:8010232,de:15088:8010232,2,240
de:16064:8010235,de:16064:8010235,2,120
de:14729:8010238,de:14729:8010238,2,180
de:15084:8010240,de:15084:8010240,2,300
de:16067:8010242,de:16067:8010242,2,240
de:14729:8010243,de:14729:8010243,2,240
de:16062:8010256,de:16062:8010256,2,300
de:16074:8010264,de:16074:8010264,2,240
de:14729:8010269,de:14729:8010269,2,180
de:15091:8010281,de:15091:8010281,2,300
de:14627:5100,de:14627:5100,2,300
de:15088:8010291,de:15088:8010291,2,180
de:14627:4210,de:14627:4210,2,300
de:14627:5500,de:14627:5500,2,300
de:15087:8010299,de:15087:8010299,2,300
de:16076:8010301,de:16076:8010301,2,180
de:15001:8010302,de:15001:8010302,2,240
de:16073:8010306,de:16073:8010306,2,180
de:16073:8010307,de:16073:8010307,2,120
de:16073:8010309,de:16073:8010309,2,300
de:15087:8010311,de:15087:8010311,2,240
de:15087:8010312,de:15087:8010312,2,240
de:14523:232,de:14523:232,2,300
de:15089:8010318,de:15089:8010318,2,180
de:12066:900435000,de:12066:900435000,2,240
de:15082:8010343,de:15082:8010343,2,300
de:15084:8010349,de:15084:8010349,2,180
de:14730:8010351,de:14730:8010351,2,300
de:16075:8010352,de:16075:8010352,2,300
de:12071:900445593,de:12071:900445593,2,300
de:15085:8010364,de:15085:8010364,2,180
de:16076:8010365,de:16076:8010365,2,240
de:16055:8010366,de:16055:8010366,2,300
de:15084:8010368,de:15084:8010368,2,240
de:14524:10544,de:14524:10544,2,120
de:15085:8010374,de:15085:8010374,2,300
de:16062:8010385,de:16062:8010385,2,240
de:15084:8010390,de:15084:8010390,2,180
de:14524:41032,de:14524:41032,2,360
de:14729:8011018,de:14729:8011018,2,300
de:14522:60025,de:14522:60025,2,300
de:15087:8011038,de:15087:8011038,2,300
de:15088:8011043,de:15088:8011043,2,300
de:15091:8011048,de:15091:8011048,2,300
de:16071:8011051,de:16071:8011051,2,120
de:15082:8011053,de:15082:8011053,2,300
de:16061:8011054,de:16061:8011054,2,120
de:16053:8011058,de:16053:8011058,2,180
de:15088:8011071,de:15088:8011071,2,300
de:16076:8011074,de:16076:8011074,2,120
de:14729:8011077,de:14729:8011077,2,300
de:16071:8011085,de:16071:8011085,2,120
de:12066:900435800,de:12066:900435800,2,300
de:15084:8011103,de:15084:8011103,2,300
de:15089:8011119,de:15089:8011119,2,300
de:14730:8011131,de:14730:8011131,2,300
de:14729:8011132,de:14729:8011132,2,300
de:15089:8011133,de:15089:8011133,2,300
de:15087:8011138,de:15087:8011138,2,300
de:15091:8011150,de:15091:8011150,2,300
de:15089:8011169,de:15089:8011169,2,300
de:15089:8011170,de:15089:8011170,2,300
de:16061:8011172,de:16061:8011172,2,300
de:15088:8011177,de:15088:8011177,2,300
de:16061:8011178,de:16061:8011178,2,300
de:12062:900415357,de:12062:900415357,2,300
de:15089:8011184,de:15089:8011184,2,300
de:12072:900245018,de:12072:900245018,2,300
de:16061:8011219,de:16061:8011219,2,300
de:14729:8011222,de:14729:8011222,2,300
de:14729:8011242,de:14729:8011242,2,240
de:15088:8011255,de:15088:8011255,2,300
de:15088:8011256,de:15088:8011256,2,300
de:15082:8011260,de:15082:8011260,2,60
de:15091:8011290,de:15091:8011290,2,300
de:15082:8011296,de:15082:8011296,2,300
de:14522:60035,de:14522:60035,2,300
de:16074:8011312,de:16074:8011312,2,300
de:12052:900470001,de:12052:900470001,2,300
de:12067:900311250,de:12067:900311250,2,300
de:15091:8011322,de:15091:8011322,2,300
de:14524:10561,de:14524:10561,2,360
de:14730:8011339,de:14730:8011339,2,300
de:15085:8011346,de:15085:8011346,2,300
de:15001:8011361,de:15001:8011361,2,300
de:15001:8011363,de:15001:8011363,2,300
de:15001:8011364,de:15001:8011364,2,300
de:14729:8011371,de:14729:8011371,2,300
de:15088:8011376,de:15088:8011376,2,300
de:14730:8011387,de:14730:8011387,2,300
de:15088:8011402,de:15088:8011402,2,300
de:16074:8011406,de:16074:8011406,2,300
de:12071:900445360,de:12071:900445360,2,300
de:15089:8011433,de:15089:8011433,2,300
de:12067:900311307,de:12067:900311307,2,300
de:15082:8011484,de:15082:8011484,2,300
de:15091:8011486,de:15091:8011486,2,300
de:14713:8011491,de:14713:8011491,2,300
de:14713:8011495,de:14713:8011495,2,300
de:15087:8011496,de:15087:8011496,2,300
de:16051:8011502,de:16051:8011502,2,300
de:14522:51500,de:14522:51500,2,300
de:12067:900311232,de:12067:900311232,2,300
de:12062:900415005,de:12062:900415005,2,180
de:15088:8011560,de:15088:8011560,2,240
de:15089:8011564,de:15089:8011564,2,300
de:15082:8011571,de:15082:8011571,2,300
de:15084:8011573,de:15084:8011573,2,300
de:14729:8011588,de:14729:8011588,2,300
de:14729:8011598,de:14729:8011598,2,240
de:15089:8011599,de:15089:8011599,2,300
de:16062:8011602,de:16062:8011602,2,240
de:15089:8011605,de:15089:8011605,2,300
de:16052:8011619,de:16052:8011619,2,300
de:16052:8011623,de:16052:8011623,2,300
de:14729:8011626,de:14729:8011626,2,300
de:15089:8011632,de:15089:8011632,2,300
de:14627:5750,de:14627:5750,2,300
de:16062:8011657,de:16062:8011657,2,300
de:12066:900435527,de:12066:900435527,2,300
de:15086:8011673,de:15086:8011673,2,300
de:15091:8011683,de:15091:8011683,2,300
de:15082:8011699,de:15082:8011699,2,300
de:15091:8011703,de:15091:8011703,2,300
de:14729:8011705,de:14729:8011705,2,300
de:15088:8011711,de:15088:8011711,2,300
de:14627:5809,de:14627:5809,2,300
de:14729:8011745,de:14729:8011745,2,300
de:15088:8011752,de:15088:8011752,2,300
de:14729:8011753,de:14729:8011753,2,300
de:14729:8011755,de:14729:8011755,2,300
de:14729:8011763,de:14729:8011763,2,300
de:14713:8011771,de:14713:8011771,2,300
de:15002:8011813,de:15002:8011813,2,300
de:15002:8011814,de:15002:8011814,2,180
de:16061:8011834,de:16061:8011834,2,300
de:15085:8011838,de:15085:8011838,2,300
de:16061:8011849,de:16061:8011849,2,120
de:16062:8011860,de:16062:8011860,2,300
de:16074:8011862,de:16074:8011862,2,240
de:12062:900415683,de:12062:900415683,2,300
de:16076:8011895,de:16076:8011895,2,300
de:14730:8011900,de:14730:8011900,2,300
de:15088:8011905,de:15088:8011905,2,300
de:15091:8011909,de:15091:8011909,2,300
de:14713:8011913,de:14713:8011913,2,300
de:14729:8011914,de:14729:8011914,2,300
de:16071:8011915,de:16071:8011915,2,300
de:15089:8011929,de:15089:8011929,2,300
de:15085:8011933,de:15085:8011933,2,300
de:12071:900445750,de:12071:900445750,2,300
de:12071:900445751,de:12071:900445751,2,300
de:15091:8011952,de:15091:8011952,2,300
de:16053:8011956,de:16053:8011956,2,360
de:16053:8011957,de:16053:8011957,2,180
de:16053:8011958,de:16053:8011958,2,300
de:14730:8011959,de:14730:8011959,2,300
de:15091:8011960,de:15091:8011960,2,300
de:15082:8011961,de:15082:8011961,2,300
de:14511:30417,de:14511:30417,2,300
de:14730:8011983,de:14730:8011983,2,300
de:16074:8011985,de:16074:8011985,2,300
de:15084:8011993,de:15084:8011993,2,300
de:12071:900445801,de:12071:900445801,2,300
de:15084:8012012,de:15084:8012012,2,300
de:15084:8012034,de:15084:8012034,2,300
de:15091:8012040,de:15091:8012040,2,300
de:14730:8012046,de:14730:8012046,2,60
de:15086:8012066,de:15086:8012066,2,300
de:16073:8012075,de:16073:8012075,2,300
de:15088:8012080,de:15088:8012080,2,300
de:12071:900445885,de:12071:900445885,2,300
de:12067:900311233,de:12067:900311233,2,300
de:14730:8012097,de:14730:8012097,2,300
de:16075:8012107,de:16075:8012107,2,300
de:15088:8012114,de:15088:8012114,2,300
de:14729:8012117,de:14729:8012117,2,300
de:14730:8012141,de:14730:8012141,2,300
de:15088:8012147,de:15088:8012147,2,300
de:15088:8012148,de:15088:8012148,2,60
de:15084:8012155,de:15084:8012155,2,300
de:15088:8012156,de:15088:8012156,2,300
de:15084:8012167,de:15084:8012167,2,300
de:14729:8012178,de:14729:8012178,2,300
de:14713:8012181,de:14713:8012181,2,600
de:14730:8012183,de:14730:8012183,2,360
de:14713:8012184,de:14713:8012184,2,300
de:14713:8012186,de:14713:8012186,2,300
de:14713:8012187,de:14713:8012187,2,300
de:14713:8012188,de:14713:8012188,2,360
de:14713:8012190,de:14713:8012190,2,300
de:14713:8012192,de:14713:8012192,2,300
de:14713:8012193,de:14713:8012193,2,300
de:14713:8012194,de:14713:8012194,2,180
de:14713:8012195,de:14713:8012195,2,300
de:14713:8012196,de:14713:8012196,2,180
de:14713:8012197,de:14713:8012197,2,300
de:15084:8012199,de:15084:8012199,2,300
de:14713:8012200,de:14713:8012200,2,300
de:14713:8012202,de:14713:8012202,2,300
de:14713:8012204,de:14713:8012204,2,120
de:15088:8012211,de:15088:8012211,2,300
de:15088:8012212,de:15088:8012212,2,300
de:12071:900445986,de:12071:900445986,2,300
de:14524:1045,de:14524:1045,2,180
de:14713:8012228,de:14713:8012228,2,300
de:14522:55206,de:14522:55206,2,300
de:14713:8012236,de:14713:8012236,2,300
de:14729:8012241,de:14729:8012241,2,300
de:16076:8012252,de:16076:8012252,2,300
de:15084:8012259,de:15084:8012259,2,300
de:15086:8012263,de:15086:8012263,2,300
de:14713:8012273,de:14713:8012273,2,300
de:15087:8012279,de:15087:8012279,2,300
de:15091:8012280,de:15091:8012280,2,300
de:15091:8012282,de:15091:8012282,2,300
de:14729:8012284,de:14729:8012284,2,420
de:14713:8012285,de:14713:8012285,2,300
de:15003:8012287,de:15003:8012287,2,300
de:15003:8012291,de:15003:8012291,2,300
de:14729:8012304,de:14729:8012304,2,300
de:15082:8012305,de:15082:8012305,2,300
de:14729:8012308,de:14729:8012308,2,300
de:14729:8012311,de:14729:8012311,2,300
de:16067:8012320,de:16067:8012320,2,300
de:12069:900222245,de:12069:900222245,2,300
de:14524:10472,de:14524:10472,2,300
de:15088:8012339,de:15088:8012339,2,300
de:12052:900470163,de:12052:900470163,2,300
de:14713:8012343,de:14713:8012343,2,300
de:14713:8012344,de:14713:8012344,2,300
de:14713:8012355,de:14713:8012355,2,300
de:14522:60326,de:14522:60326,2,300
de:14730:8012371,de:14730:8012371,2,300
de:14713:8012375,de:14713:8012375,2,180
de:15088:8012390,de:15088:8012390,2,300
de:15088:8012392,de:15088:8012392,2,300
de:15091:8012393,de:15091:8012393,2,300
de:15082:8012409,de:15082:8012409,2,300
de:15089:8012410,de:15089:8012410,2,300
de:15088:8012414,de:15088:8012414,2,300
de:15084:8012415,de:15084:8012415,2,300
de:14729:8012416,de:14729:8012416,2,300
de:15084:8012417,de:15084:8012417,2,180
de:15088:8012424,de:15088:8012424,2,300
de:15084:8012429,de:15084:8012429,2,300
de:12071:900446411,de:12071:900446411,2,300
de:14729:8012463,de:14729:8012463,2,300
de:16075:8012468,de:16075:8012468,2,300
de:12066:900435347,de:12066:900435347,2,300
de:16075:8012472,de:16075:8012472,2,240
de:14713:8012478,de:14713:8012478,2,300
de:12067:900310601,de:12067:900310601,2,300
de:14627:4120,de:14627:4120,2,300
de:12072:900245017,de:12072:900245017,2,300
de:16061:8012492,de:16061:8012492,2,240
de:16076:8012493,de:16076:8012493,2,300
de:16071:8012502,de:16071:8012502,2,300
de:15088:8012506,de:15088:8012506,2,300
de:15089:8012507,de:15089:8012507,2,300
de:16077:8012509,de:16077:8012509,2,300
de:16062:8012512,de:16062:8012512,2,300
de:14627:5705,de:14627:5705,2,300
de:14729:8012526,de:14729:8012526,2,300
de:14522:60707,de:14522:60707,2,300
de:12072:900245019,de:12072:900245019,2,300
de:16075:8012563,de:16075:8012563,2,300
de:16071:8012567,de:16071:8012567,2,240
de:15082:8012570,de:15082:8012570,2,300
de:14522:55204,de:14522:55204,2,300
de:14522:55593,de:14522:55593,2,300
de:14729:8012597,de:14729:8012597,2,300
de:15088:8012619,de:15088:8012619,2,300
de:12071:900446103,de:12071:900446103,2,300
de:14729:8012623,de:14729:8012623,2,300
de:15082:8012629,de:15082:8012629,2,300
de:14730:8012656,de:14730:8012656,2,300
de:16075:8012657,de:16075:8012657,2,120
de:16074:8012663,de:16074:8012663,2,300
de:15084:8012675,de:15084:8012675,2,300
de:15086:8012678,de:15086:8012678,2,300
de:12062:900415465,de:12062:900415465,2,300
de:12062:900416053,de:12062:900416053,2,300
de:15084:8012682,de:15084:8012682,2,300
de:14730:8012697,de:14730:8012697,2,300
de:15091:8012704,de:15091:8012704,2,300
de:15082:8012707,de:15082:8012707,2,300
de:14729:8012731,de:14729:8012731,2,300
de:12062:900416072,de:12062:900416072,2,300
de:15084:8012743,de:15084:8012743,2,300
de:15088:8012757,de:15088:8012757,2,180
de:15087:8012766,de:15087:8012766,2,300
de:15001:8012777,de:15001:8012777,2,300
de:15082:8012788,de:15082:8012788,2,180
de:15087:8012796,de:15087:8012796,2,300
de:16065:8012797,de:16065:8012797,2,120
de:16074:8012811,de:16074:8012811,2,300
de:14713:8012817,de:14713:8012817,2,300
de:16063:8012826,de:16063:8012826,2,300
de:15089:8012830,de:15089:8012830,2,300
de:15089:8012862,de:15089:8012862,2,300
de:14730:8012865,de:14730:8012865,2,300
de:15088:8012867,de:15088:8012867,2,300
de:16077:8012889,de:16077:8012889,2,180
de:16063:8012899,de:16063:8012899,2,300
de:12062:900415466,de:12062:900415466,2,300
de:16076:8012927,de:16076:8012927,2,300
de:12066:900435802,de:12066:900435802,2,300
de:14522:60270,de:14522:60270,2,300
de:14524:10556,de:14524:10556,2,300
de:16067:8012965,de:16067:8012965,2,120
de:14627:5950,de:14627:5950,2,300
de:16061:8012993,de:16061:8012993,2,120
de:16062:8013004,de:16062:8013004,2,120
de:16074:8013025,de:16074:8013025,2,120
de:14627:5985,de:14627:5985,2,300
de:14522:55207,de:14522:55207,2,300
de:14713:8013070,de:14713:8013070,2,300
de:14729:8013087,de:14729:8013087,2,300
de:14730:8013093,de:14730:8013093,2,300
de:14729:8013095,de:14729:8013095,2,300
de:15088:8013097,de:15088:8013097,2,300
de:15088:8013110,de:15088:8013110,2,300
de:15088:8013111,de:15088:8013111,2,300
de:15084:8013115,de:15084:8013115,2,300
de:14627:5877,de:14627:5877,2,300
de:16077:8013138,de:16077:8013138,2,300
de:15089:8013140,de:15089:8013140,2,300
de:16076:8013150,de:16076:8013150,2,300
de:16061:8013159,de:16061:8013159,2,300
de:12062:900415467,de:12062:900415467,2,300
de:16073:8013164,de:16073:8013164,2,300
de:16073:8013174,de:16073:8013174,2,300
de:16051:8013192,de:16051:8013192,2,300
de:15086:8013205,de:15086:8013205,2,300
de:15087:8013217,de:15087:8013217,2,300
de:15088:8013220,de:15088:8013220,2,300
de:16067:8013226,de:16067:8013226,2,300
de:15087:8013230,de:15087:8013230,2,300
de:15084:8013240,de:15084:8013240,2,300
de:16076:8013254,de:16076:8013254,2,300
de:15082:8013259,de:15082:8013259,2,300
de:15084:8013261,de:15084:8013261,2,300
de:14627:4401,de:14627:4401,2,300
de:12067:900311612,de:12067:900311612,2,1200
de:15091:8013275,de:15091:8013275,2,300
de:14524:53280,de:14524:53280,2,300
de:15085:8013286,de:15085:8013286,2,300
de:16062:8013291,de:16062:8013291,2,300
de:15084:8013297,de:15084:8013297,2,300
de:12067:900311620,de:12067:900311620,2,300
de:16061:8013315,de:16061:8013315,2,300
de:16062:8013318,de:16062:8013318,2,300
de:16076:8013334,de:16076:8013334,2,300
de:15082:8013335,de:15082:8013335,2,300
de:15087:8013336,de:15087:8013336,2,300
de:14627:5854,de:14627:5854,2,300
de:15082:8013357,de:15082:8013357,2,300
de:14729:8013361,de:14729:8013361,2,240
de:14729:8013362,de:14729:8013362,2,300
de:16063:8013366,de:16063:8013366,2,300
de:15091:8013371,de:15091:8013371,2,300
de:14627:5602,de:14627:5602,2,300
de:12072:900245303,de:12072:900245303,2,300
de:15082:8013389,de:15082:8013389,2,300
de:16076:8013396,de:16076:8013396,2,300
de:16073:8013398,de:16073:8013398,2,300
de:12067:900311631,de:12067:900311631,2,300
de:15088:8013414,de:15088:8013414,2,300
de:15091:8013418,de:15091:8013418,2,300
de:14522:55205,de:14522:55205,2,300
de:15088:8013425,de:15088:8013425,2,300
de:14730:8013428,de:14730:8013428,2,300
de:15085:8013432,de:15085:8013432,2,300
de:14612:1,de:14612:1,2,300
de:14729:8013447,de:14729:8013447,2,300
de:15002:8013448,de:15002:8013448,2,300
de:15003:8013455,de:15003:8013455,2,300
de:14730:8013461,de:14730:8013461,2,240
de:15089:8013465,de:15089:8013465,2,300
de:14729:8013471,de:14729:8013471,2,300
de:16074:8013474,de:16074:8013474,2,300
de:15003:8013485,de:15003:8013485,2,300
de:12072:900245,de:12072:900245,2,120
008071192,008071192,2,120
008071197,008071197,2,120
008071937,008071937,2,120
008071939,008071939,2,120
de:12072:900245518,de:12072:900245518,2,120
008071941,008071941,2,120
008072053,008072053,2,300
008079779,008079779,2,120
de:15002:8080560,de:15002:8080560,2,300
de:15002:8080570,de:15002:8080570,2,300
de:15002:8080580,de:15002:8080580,2,300
de:15002:8080590,de:15002:8080590,2,300
de:15002:8080600,de:15002:8080600,2,300
de:15002:8080610,de:15002:8080610,2,300
de:15002:8080620,de:15002:8080620,2,300
de:15003:8080660,de:15003:8080660,2,300
de:14713:8080840,de:14713:8080840,2,300
de:14713:8080930,de:14713:8080930,2,3600
de:15089:8081270,de:15089:8081270,2,300
de:12052:900470307,de:12052:900470307,2,300
de:14713:8098205,de:14713:8098205,2,240
de:14524:50333,de:14524:50333,3,
de:15002:5127,de:15002:5127,3,
de:16077:12062,de:16077:12062,3,
de:14713:13514,de:14713:13514,3,
